entidad,relacion,objeto,source_file
Mariano Latorre,Empleador,Universidad de Chile,chile
Mariano Latorre,Premio recibido,Premio Nacional de Literatura,chile
Mariano Latorre,Fecha de nacimiento,1886-01-04,chile
Mariano Latorre,Fecha de defunción,1955-11-10,chile
Mariano Latorre,Premio recibido,Premio Atenea,chile
Max Jara,Lugar de nacimiento,Yerbas Buenas,chile
Max Jara,Ocupación,escritor,chile
Max Jara,Ciudadanía,Chile,chile
Max Jara,Premio recibido,Premio Nacional de Literatura,chile
Max Jara,Fecha de nacimiento,1884-08-21,chile
Max Jara,Fecha de defunción,1965-07-06,chile
Max Jara,Ocupación,poeta,chile
Max Jara,Fecha de nacimiento,1886-08-21,chile
José Santos León,Lugar de nacimiento,Concepción,chile
José Santos León,Ocupación,jockey,chile
José Santos León,Ciudadanía,Estados Unidos,chile
José Santos León,Premio recibido,Best Jockey ESPY Award,chile
José Santos León,Fecha de nacimiento,1961-04-26,chile
José Santos León,Premio recibido,Eclipse Award for Outstanding Jockey,chile
José Santos León,Premio recibido,George Woolf Memorial Jockey Award,chile
José Santos León,Ciudadanía,Chile,chile
Jorge Valdivia,Lugar de nacimiento,Maracay,chile
Jorge Valdivia,Ocupación,futbolista,chile
Jorge Valdivia,Ciudadanía,Chile,chile
Jorge Valdivia,Fecha de nacimiento,1983-10-19,chile
Nicanor Parra,Lugar de nacimiento,San Fabián,chile
Nicanor Parra,Ocupación,escritor,chile
Nicanor Parra,Ciudadanía,Chile,chile
Nicanor Parra,Educado en,Universidad de Oxford,chile
Nicanor Parra,Empleador,Universidad de Chile,chile
Nicanor Parra,Premio recibido,Premio Miguel de Cervantes,chile
Nicanor Parra,Fecha de nacimiento,1914-09-05,chile
Nicanor Parra,Fecha de defunción,2018-01-23,chile
Nicanor Parra,Ocupación,poeta,chile
Nicanor Parra,Ocupación,físico,chile
Nicanor Parra,Ocupación,matemático,chile
Nicanor Parra,Ocupación,académico,chile
Nicanor Parra,Premio recibido,Premio Nacional de Literatura,chile
Nicanor Parra,Premio recibido,Beca Guggenheim,chile
Nicanor Parra,Premio recibido,Premio FIL de Literatura en Lenguas Romances,chile
Nicanor Parra,Premio recibido,Premio Reina Sofía de Poesía Iberoamericana,chile
Nicanor Parra,Premio recibido,Premio Iberoamericano de Poesía Pablo Neruda,chile
Nicanor Parra,Premio recibido,Premio Bicentenario,chile
Nicanor Parra,Educado en,Universidad Brown,chile
Ignacio Domeyko,Lugar de nacimiento,Niedźwiadka estate,chile
Ignacio Domeyko,Ocupación,geólogo,chile
Ignacio Domeyko,Ciudadanía,Chile,chile
Ignacio Domeyko,Educado en,Universidad de Vilna,chile
Ignacio Domeyko,Empleador,Universidad de Chile,chile
Ignacio Domeyko,Miembro de,Philomath Society,chile
Ignacio Domeyko,Cargo,rector de la Universidad de Chile,chile
Ignacio Domeyko,Fecha de nacimiento,1802-07-03,chile
Ignacio Domeyko,Fecha de defunción,1889-01-23,chile
Ignacio Domeyko,Ocupación,profesor universitario,chile
Ignacio Domeyko,Ocupación,meteorólogo,chile
Ignacio Domeyko,Ocupación,mineralogista,chile
Ignacio Domeyko,Ocupación,ingeniero de minas,chile
Ignacio Domeyko,Fecha de nacimiento,1802-07-31,chile
Ignacio Domeyko,Ciudadanía,Zarato de Polonia (1815-1915),chile
Ignacio Domeyko,Educado en,Escuela superior de minas de París,chile
Ignacio Domeyko,Educado en,Imperial University of Vilna,chile
Ignacio Domeyko,Educado en,The Piarist Fathers College in Szczuczyn,chile
Ignacio Domeyko,Miembro de,Poznań Society of Friends of Learning,chile
Jorge Alvarado,Lugar de nacimiento,Puerto Montt,chile
Jorge Alvarado,Ocupación,entrenador,chile
Jorge Alvarado,Ciudadanía,Chile,chile
Jorge Alvarado,Fecha de nacimiento,1980-02-22,chile
Jorge Alvarado,Ocupación,futbolista,chile
Rafael Tarud Siwady,Lugar de nacimiento,Talca,chile
Rafael Tarud Siwady,Ocupación,abogado,chile
Rafael Tarud Siwady,Ciudadanía,Chile,chile
Rafael Tarud Siwady,Educado en,Universidad de Chile,chile
Rafael Tarud Siwady,Cargo,senador de Chile,chile
Rafael Tarud Siwady,Fecha de nacimiento,1918-04-30,chile
Rafael Tarud Siwady,Fecha de defunción,2009-05-02,chile
Rafael Tarud Siwady,Ocupación,político,chile
Rafael Tarud Siwady,Ocupación,diplomático,chile
Clotario Blest,Lugar de nacimiento,Santiago de Chile,chile
Clotario Blest,Ocupación,activista por los derechos humanos,chile
